P_date,R_no,N_product_purchased,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,PURCHASING_REGION,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order_PEDIDO,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,time_idx
2021-05-10,TR101,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,135,456872,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,400505,2,1,9.9,19.8,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,112,456173,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,178565.7,50,10,47.19,235.95,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,455476,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,M8275096/10,10,10,1126.4,1126.4,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,F,43585,0,11,112,456179,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,166680.2,140,10,131.89,1846.46,Major purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,10,1,456812,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,161445.2,80,80,429.44,429.44,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,0,2,455475,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,157028.4,340,10,34.98,1189.32,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,10,1,455478,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-10,20415,50,50,215.325,215.325,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,453973,2021,0.49999999999999994,0.8978045395707416,0.7856498550787147,1537
2021-05-11,TR101,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,146,461439,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-11,400403,50,10,102.802,514.01,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,459225,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-11,420621,200,10,42.349958,846.99916,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,462139,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-11,400505,5,1,9.9,49.5,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,172,459421,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-11,152026.5,50,10,65.56,327.8,Minor purchase,,APOSITO DE HIDROCOLOIDE C/ PLATA-5,E,67462,0,12,146,461440,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-11,413568,205,5,26.399925,1082.396925,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,462139,2021,0.49999999999999994,0.7907757369376989,0.7748840413670407,1538
2021-05-12,34100,80,10,13.959,111.672,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,0,2,466303,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,1385,1800,300,49.302,295.812,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,10,1,466532,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,413568,100,100,527.9985,527.9985,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,466420,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,420621,120,10,42.349958,508.199496,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,0,2,466420,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,MAP190,120,10,57.199643,686.395716,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,10,1,466777,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,166680.2,40,10,131.89,527.56,Major purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,0,2,466806,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,281 421,4000,1000,10.461204,41.844816,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,18,1,466815,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,284300,50,50,330.004125,330.004125,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,0,2,467116,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,178565.7,150,10,47.19,707.85,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,10,1,467524,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,178565.7,100,10,47.19,471.9,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,0,2,466806,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,400505,10,1,9.9,99.0,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,61,466975,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,400505,4,1,9.9,39.6,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,9,74,467631,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-12,421551,5,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,0,9,74,467630,2021,0.49999999999999994,0.6513724827222223,0.7638886127905428,1539
2021-05-13,420680,130,10,18.59,241.67,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,470328,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,400403,100,10,102.802,1028.02,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,472479,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,420680,1080,180,334.62,2007.72,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,470330,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,400403,100,10,102.802,1028.02,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,470266,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,400403,70,10,102.802,719.614,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,18,1,470269,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,409729,10,5,324.148,648.296,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,F,43580,1,2,59,471337,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,413568,1000,100,527.9985,5279.985,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,470330,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,400505,5,1,9.9,49.5,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,71,471525,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,20701,1200,300,766.128,3064.512,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,470434,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,157027.7,60,10,15.345,92.07,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,0,2,472597,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,161445.2,80,80,429.44,429.44,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,4,1,470623,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,157027.7,500,10,15.345,767.25,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,13,1,470625,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,20415,50,50,215.325,215.325,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,470432,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-13,1385,900,300,49.302,147.906,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,0,2,472515,2021,0.49999999999999994,0.48530196253108104,0.7526668275320085,1540
2021-05-14,33533,219,3,0.989571,72.238683,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,18,1,476110,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-14,4630,850,50,13.749996,233.749932,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,10,1,476526,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-14,421554,5,5,114.95,114.95,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,F,50071,0,11,112,477419,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-14,421554,10,5,114.95,229.9,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,F,50071,0,11,151,476600,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-14,284300,150,50,330.004125,990.012375,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,13,1,476506,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-14,409729,10,5,324.148,648.296,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,F,43580,0,11,113,475036,2021,0.49999999999999994,0.29936312297335804,0.7412220108485958,1541
2021-05-17,1383,3300,300,27.588,303.468,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,486250,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,1385,1200,300,49.302,197.208,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,18,1,486250,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,413568,290,5,26.399925,1531.19565,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,18,1,486227,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,4630,500,500,137.49996,137.49996,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,4,1,486437,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,20701,600,300,766.128,1532.256,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,18,1,486250,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,409761,10,10,543.84,543.84,Minor purchase,TRANSIT,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,F,43325,0,1,111,483838,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,178565.7,90,10,47.19,424.71,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,486379,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,161445.2,80,80,429.44,429.44,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,18,1,486379,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,413568,55,5,26.399925,290.399175,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,4,1,486228,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,187662,60,5,11.99,143.88,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,10,1,486230,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-17,33533,96,3,0.989571,31.666272,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,486194,2021,0.49999999999999994,-0.2993631229733582,0.705583610107178,1542
2021-05-18,420680,130,10,18.59,241.67,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,488880,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,33110,630,10,4.6178,290.9214,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,488844,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,33533,1008,3,0.989571,332.495856,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,0,2,488848,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,34100,150,10,13.959,209.385,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,488844,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,7311,410,10,7.7055,315.9255,Major purchase,STORABLE,HIDROGEL-37,E,64932,0,10,1,489159,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,33115,265,5,5.6529,299.6037,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,488844,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,403770,25,5,12.1,60.5,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,12,123,487014,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-18,420621,160,10,42.349958,677.599328,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,488880,2021,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1543
2021-05-19,4628,900,100,9.900001,89.100009,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,4,1,495810,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,7311,120,40,30.822,92.466,Major purchase,STORABLE,HIDROGEL-37,E,64932,0,0,2,496204,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,34100,90,10,13.959,125.631,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,494626,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,20415,50,50,215.325,215.325,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,494770,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,281 421,7000,1000,10.461204,73.228428,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,495397,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,M8275098/5,10,5,510.4,1020.8,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,F,43585,0,18,105,494733,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,400505,1,1,9.9,9.9,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,113,493905,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,33435,120,10,20.899808,250.797696,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,E,85769,0,0,2,496165,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,420680,180,180,334.62,334.62,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,494700,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,178565.7,100,10,47.19,471.9,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,0,2,496191,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,413568,100,100,527.9985,527.9985,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,496166,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,420680,150,10,18.59,278.85,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,496161,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-19,178565.7,50,10,47.19,235.95,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,4,1,495403,2021,0.49999999999999994,-0.651372482722222,0.6807734094770161,1544
2021-05-20,178565.7,50,10,47.19,235.95,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,500707,2021,0.49999999999999994,-0.7907757369376986,0.6680638642135335,1545
2021-05-20,M8275052/5,10,5,440.0,880.0,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,F,43581,0,1,150,498858,2021,0.49999999999999994,-0.7907757369376986,0.6680638642135335,1545
2021-05-20,4628,1700,100,9.900001,168.300017,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,18,1,500893,2021,0.49999999999999994,-0.7907757369376986,0.6680638642135335,1545
2021-05-21,TR101,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,142,505165,2021,0.49999999999999994,-0.8978045395707417,0.6551563572090853,1546
2021-05-21,20415,100,50,215.325,430.65,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,504729,2021,0.49999999999999994,-0.8978045395707417,0.6551563572090853,1546
2021-05-21,420621,180,10,42.349958,762.299244,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,504255,2021,0.49999999999999994,-0.8978045395707417,0.6551563572090853,1546
2021-05-21,178565.7,50,10,47.19,235.95,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,4,1,504538,2021,0.49999999999999994,-0.8978045395707417,0.6551563572090853,1546
2021-05-24,413568,205,5,26.399925,1082.396925,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,510405,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,152026.5,10,10,65.56,65.56,Minor purchase,,APOSITO DE HIDROCOLOIDE C/ PLATA-5,E,67462,0,11,189,510838,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,420680,150,10,18.59,278.85,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,510405,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,157027.7,200,10,15.345,306.9,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,18,1,510026,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,157027.7,130,10,15.345,199.485,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,10,1,510490,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,421551,1,1,111.1022,111.1022,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,0,11,115,510530,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,400403,100,10,102.802,1028.02,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,509620,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,400505,2,1,9.9,19.8,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,112,510531,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,400505,8,1,9.9,79.2,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,17,162,510627,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-24,400403,90,10,102.802,925.218,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,18,1,509883,2021,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1547
2021-05-25,400505,6,1,9.9,59.4,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,110,515659,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,400505,10,1,9.9,99.0,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,10,163,512388,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,400403,110,10,102.802,1130.822,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,513947,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,M8275096/10,10,10,1126.4,1126.4,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,F,43585,0,11,112,515685,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,M8275051/5,5,5,412.5,412.5,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,F,43580,0,11,112,515685,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,178565.7,50,10,47.19,235.95,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,514481,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,187662,150,50,119.9,359.7,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,13,1,514134,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,178567.1,30,10,62.595,187.785,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,5,14,514583,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,400403,50,10,102.802,514.01,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,513955,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,157027.7,500,10,15.345,767.25,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,13,1,514477,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,166680.2,60,10,131.89,791.34,Major purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,18,1,514481,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,420680,1000,10,18.59,1859.0,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,514134,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
2021-05-25,161445.2,60,10,53.68,322.08,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,18,1,514481,2021,0.49999999999999994,-0.9377521321470804,0.6016240632249226,1548
